Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Dirty Grandpa , movie , USA , Dan Mazer , English , Right before his wedding  an uptight guy is tricked into driving his grandfather  a lecherous former Army Lieutenant Colonel  to Florida for Spring Break. , 21 , Comedy , 5.9 , 22 Jan 2016 , R , 2 wins & 11 nominations. , Robert De Niro  Zac Efron  Zoey Deutch  Aubrey Plaza , https://m.media-amazon.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_SX300.jpg
Grudge Match , movie , USA , Peter Segal , English , A pair of aging boxing rivals are coaxed out of retirement to fight one final bout  thirty years after their last match. , 35 , Comedy  Drama  Sport , 6.4 , 25 Dec 2013 , PG-13 , 1 win & 1 nomination. , Jim Lampley  Sylvester Stallone  Robert De Niro  Rich Little , https://m.media-amazon.com/images/M/MV5BMTY3NTkxMTgzNV5BMl5BanBnXkFtZTgwNjg0MzE2MDE@._V1_SX300.jpg
Cape Fear , movie , USA , Martin Scorsese , English , A convicted rapist  released from prison after serving a fourteen-year sentence  stalks the family of the lawyer who originally defended him. , 73 , Crime  Thriller , 7.3 , 15 Nov 1991 , R , Nominated for 2 Oscars. Another 5 wins & 19 nominations. , Robert De Niro  Nick Nolte  Jessica Lange  Juliette Lewis , https://m.media-amazon.com/images/M/MV5BNjdhNzZlYzYtYTBlNS00NTJiLWI2ZWUtMDI2YzI2MzM5NjY4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
The Deer Hunter , movie , USA , Michael Cimino , English  Russian  Vietnamese  French , An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania. , 86 , Drama  War , 8.1 , 23 Feb 1979 , R , Won 5 Oscars. Another 17 wins & 26 nominations. , Robert De Niro  John Cazale  John Savage  Christopher Walken , https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
New York  New York , movie , USA , Martin Scorsese , English , An egotistical saxophonist and a young singer meet on V-J Day and embark upon a strained and rocky romance  even as their careers begin a long  up-hill climb. , 62 , Drama  Music  Musical , 6.7 , 21 Jun 1977 , PG , Nominated for 4 Golden Globes. Another 2 wins & 2 nominations. , Liza Minnelli  Robert De Niro  Lionel Stander  Barry Primus , https://m.media-amazon.com/images/M/MV5BYzZjM2RlZWMtZjVhNC00ODAyLTg0MDEtZDNmNjU4ODg2YjY3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
The Good Shepherd , movie , USA , Robert De Niro , English  Spanish  Russian  German  Lingala , The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life. , 61 , Drama  History  Thriller , 6.7 , 22 Dec 2006 , R , Nominated for 1 Oscar. Another 2 wins & 11 nominations. , Matt Damon  Angelina Jolie  Alec Baldwin  Tammy Blanchard , https://m.media-amazon.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@._V1_SX300.jpg
A Bronx Tale , movie , USA , Robert De Niro , English  Italian , A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s. , 80 , Crime  Drama  Romance , 7.8 , 01 Oct 1993 , R , 1 win & 3 nominations. , Robert De Niro  Chazz Palminteri  Lillo Brancato  Francis Capra , https://m.media-amazon.com/images/M/MV5BMTczOTczNjE3Ml5BMl5BanBnXkFtZTgwODEzMzg5MTI@._V1_SX300.jpg
Raise My Hands , movie , Ireland  USA , Frank Kelly , English , A tribute to a man who stood against apartheid  and changed the world. , N/A , Documentary  Short  Biography , N/A , N/A , N/A , N/A , Celia Almanzan-Fox  Elliot V. Kotek , https://m.media-amazon.com/images/M/MV5BMTk5NTIyNzcwMV5BMl5BanBnXkFtZTcwOTE2NTU3Ng@@._V1_SX300.jpg
Hell's Club Part 2. Another Night , movie , France , Antonio Maria da Silva , English , N/A , N/A , N/A , 7.3 , N/A , N/A , N/A , Aaliyah  Dan Aykroyd  Kenny Baker  Alec Baldwin , https://m.media-amazon.com/images/M/MV5BMDRjOWVjNGItZmZlNi00OTdkLTg3Y2QtYmZmOTQwNjc4MGZlXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Bullet Head , movie , Bulgaria  USA , Paul Solet , English , Three career criminals find themselves trapped in a warehouse with the law closing in and an even worse threat waiting inside - a nigh unstoppable killer dog. , 51 , Crime  Drama  Thriller , 5.4 , 08 Dec 2017 , R , N/A , Adrien Brody  Antonio Banderas  John Malkovich  Rory Culkin , https://m.media-amazon.com/images/M/MV5BZDY4ODA1ZDEtYzljMy00Y2YzLTg1MDMtZjUyYmFkMWM2ZjdkXkEyXkFqcGdeQXVyNDA4OTExNDU@._V1_SX300.jpg
Mardi Gras: Spring Break , movie , USA , Gustavo Goulart , English , Mike Morgan went to the Mardi Gras in New Orleans  Louisiana. He met a special girl called Lucy Mills. Now  he's back to his hotel after a big party  and he wants to find her. The problem is: her name is the only thing he knows. , N/A , Short  Comedy  Music , N/A , 09 Sep 2016 , N/A , N/A , Gustavo Goulart , N/A
Walking After You , movie , USA , Gustavo Goulart , English , A Psycho Killer  looking for revenge  kidnaps his victim once again  because previously the victim was successful and ran away. Now  there's a new situation between the Psycho Killer and ... , N/A , Short  Crime  Drama , 9.7 , 16 Aug 2016 , N/A , N/A , Gustavo Goulart , https://m.media-amazon.com/images/M/MV5BOWIyMDQzNGQtZDUzYi00ZmFhLTlhNWYtNTk2N2Y1ZTFmZGVhXkEyXkFqcGdeQXVyMjUzNTM2ODg@._V1_SX300.jpg
Peggy Guggenheim: Art Addict , movie , USA , Lisa Immordino Vreeland , English , A portrait of a patron of the arts extraordinaire who transformed a modest fortune and impeccable taste into one of the premiere collections of twentieth century art. , 68 , Documentary  Biography  History , 7.1 , 11 Dec 2015 , Not Rated , 1 win & 2 nominations. , Peggy Guggenheim  Jacqueline Bograd Weld  Francine Prose  John Richardson , https://m.media-amazon.com/images/M/MV5BMTY5MzA3MjEwMV5BMl5BanBnXkFtZTgwODgzNzQ4NzE@._V1_SX300.jpg
An Act of War , movie , USA , Ryan M. Kennedy , English , A veteran tries to put his life back together  but is drawn to deeds that may be more dangerous than his tour of duty. , N/A , Crime  Drama  Thriller , 5.1 , 31 Mar 2015 , Not Rated , 4 wins & 6 nominations. , Russ Russo  Natasha Alam  Doug E. Doug  Joseph R. Gannascoli , https://m.media-amazon.com/images/M/MV5BMTQ2OTMwNTcyOV5BMl5BanBnXkFtZTgwMzMxMzQ5NDE@._V1_SX300.jpg
Me and Earl and the Dying Girl , movie , USA , Alfonso Gomez-Rejon , English , High schooler Greg  who spends most of his time making parodies of classic movies with his co-worker Earl  finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer. , 74 , Comedy  Drama  Romance , 7.7 , 01 Jul 2015 , PG-13 , 17 wins & 29 nominations. , Thomas Mann  RJ Cyler  Olivia Cooke  Nick Offerman , https://m.media-amazon.com/images/M/MV5BNTA1NzUzNjY4MV5BMl5BanBnXkFtZTgwNDU0MDI0NTE@._V1_SX300.jpg
Little Spain , movie , USA , Artur Balder , English  Spanish , Little Spain is a documentary that pulled together for first time an archive that reveals the untold history of the Spanish-American presence in Manhattan. The archive contains more than ... , N/A , Documentary , 6.9 , 01 Nov 2014 , N/A , 1 win. , Mike Alaska  Artur Balder  Abraham D. Beame  Mark Blumberg , N/A
The Making of Godfocker: Behind the Scenes of 'Little Fockers' , movie , USA , N/A , English , Go behind the scenes of Little Fockers with director Paul Weitz and his high-profile cast as this short offers some insights into the production of the film. , N/A , Documentary  Short , N/A , 05 Apr 2011 , N/A , N/A , Robert De Niro  Ben Stiller  Paul Weitz , N/A
JacK Waltzer: On the Craft of Acting , movie , France , Antoine Levannier  Christophe Dimitri R�veille  Juan Solanas  Jo�lle S�chaud , French  English , N/A , N/A , Documentary , 7.2 , 22 Mar 2011 , N/A , N/A , Stanley Beck  Paris Benjamin  Corinne Blanchon  Stephanie Bursill , N/A
Trucker , movie , USA , James Mottern , English , A trucker  leading a life free of depth and on the way to nowhere  is forced to make a decision about her aggressive loner 11-year-old son whom she openly deserted ten years previously. , 61 , Drama , 6.7 , 24 Apr 2008 , R , 5 wins & 1 nomination. , Michelle Monaghan  Nathan Fillion  Benjamin Bratt  Joey Lauren Adams , https://m.media-amazon.com/images/M/MV5BMTUwNDEwOTIyMF5BMl5BanBnXkFtZTcwMzI2ODc1Mg@@._V1_SX300.jpg
The Doorman , movie , USA , Wayne Price , English , New York City's most famous and powerful nightclub gatekeeper  Trevor W.  has somehow managed to lose his job at the door - but can't shake the documentary film crew following him. Trevor ... , 47 , Comedy , 6.0 , 18 Jul 2008 , N/A , 1 nomination. , Mevlut Akkaya  Lucas Akoskin  Alex Aldi  Brian Arcuri , https://m.media-amazon.com/images/M/MV5BMTY0MzUxNTMxMF5BMl5BanBnXkFtZTcwMzAzOTE3MQ@@._V1_SX300.jpg
Man in the Chair , movie , USA , Michael Schroeder , English , Christopher Plummer plays Flash  a curmudgeon with a hankering for classic movies and booze. Cameron is a volatile teen who commits grand theft auto just because the car is an exact replica... , 44 , Comedy  Drama , 7.1 , 25 Jan 2008 , PG-13 , 9 wins & 2 nominations. , Christopher Plummer  Michael Angarano  M. Emmet Walsh  Robert Wagner , https://m.media-amazon.com/images/M/MV5BMTU0MDc4NzQyMF5BMl5BanBnXkFtZTcwMDc2MjU1MQ@@._V1_SX300.jpg
No Day But Today: The Story of 'Rent' , movie , USA , Jeffrey Schwarz , English , A documentary about Jonathan Larson's musical Rent  from the original idea to its creator tragic passing to its adaptation to the silver screen. , N/A , Documentary  Music , 8.7 , N/A , N/A , N/A , Billy Aronson  Martha Banta  Michael Barnathan  Tom Buderwitz , https://m.media-amazon.com/images/M/MV5BNWJjNDliMWEtN2E1Mi00YzZjLTliYTItZmUxZjE4NjE2ZmQwXkEyXkFqcGdeQXVyNjAwODA4Mw@@._V1_SX300.jpg
We Are Together (Thina Simunye) , movie , UK  South Africa , Paul Taylor , Zulu  English , Tells the moving and inspiring story of 12 year old Slindile and her remarkable friends at the Agape orphanage in South Africa. , N/A , Documentary  Music , 8.0 , 07 Mar 2008 , PG , 13 wins & 2 nominations. , Lorraine Bracco  Alicia Keys  Mbali  Mthobisi Moya , https://m.media-amazon.com/images/M/MV5BMzU4ODM4OTA4OF5BMl5BanBnXkFtZTcwNjgzODI1MQ@@._V1_SX300.jpg
Casino: After the Filming , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 7.2 , 14 Jun 2005 , N/A , N/A , Barbara De Fina  Nicholas Pileggi  Thelma Schoonmaker  Martin Scorsese , N/A
Casino: The Cast and Characters , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 7.7 , 14 Jun 2005 , N/A , N/A , Barbara De Fina  Robert De Niro  Joe Pesci  Nicholas Pileggi , N/A
Casino: The Look , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 7.6 , 14 Jun 2005 , N/A , N/A , Barbara De Fina  Dante Ferretti  Rita Ryack  Thelma Schoonmaker , N/A
Casino: The Story , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 7.1 , 14 Jun 2005 , N/A , N/A , Barbara De Fina  Nicholas Pileggi  Martin Scorsese , https://m.media-amazon.com/images/M/MV5BYTRhN2U3ZTEtMWZlZC00OTU5LWI1MzYtNjEzZDU2MDg3YjFjXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Getting Made: The Making of 'GoodFellas' , movie , USA , N/A , English , A documentary that presents a brief yet detailed account on the making of Martin Scorsese "GoodFellas"  the successful film that redefined the Mafia on the big screen  and a cultural ... , N/A , Documentary  Short , 7.3 , 19 Nov 2004 , N/A , N/A , Barbara De Fina  Martin Scorsese  Nicholas Pileggi  Ray Liotta , https://m.media-amazon.com/images/M/MV5BZjc0ZGE0OTEtZGY3YS00MWQ4LTk1MzQtNzcxMWZjOTRjZTlmXkEyXkFqcGdeQXVyMjA3NDg2Mzg@._V1_SX300.jpg
Pollock , movie , USA , Ed Harris , English , A film about the life and career of the American painter  Jackson Pollock. , 77 , Biography  Drama , 7.0 , 23 Mar 2001 , R , Won 1 Oscar. Another 2 wins & 9 nominations. , Ed Harris  Robert Knott  Molly Regan  Marcia Gay Harden , https://m.media-amazon.com/images/M/MV5BZDU0NjJkNGQtOGY0ZS00MTEyLTk4NDEtODA5MTc4NGY1NjZkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
Making 'Taxi Driver' , movie , USA , Laurent Bouzereau , English , To highlight Taxi Driver's 38th anniversary  this 70-minute documentary delves into the making of Scorsese's film and highlights the many contributions put forth by Taxi Driver's ensemble of talented actors and artisans. , N/A , Documentary , 7.3 , 15 Jun 1999 , N/A , N/A , Martin Scorsese  Paul Schrader  Peter Boyle  Robert De Niro , https://m.media-amazon.com/images/M/MV5BZGI5YjNjYjMtOWY0Ni00ZDczLWE4OWEtY2Y5NzFhYjZlYjVlXkEyXkFqcGdeQXVyNjQyNDE5NjI@._V1_SX300.jpg
La surface de r�paration , movie , France , Val�rie M�ller , French , While Pierrot  surrounded by his friends  is glued to the TV watching a soccer match  Stella  his shy girlfriend  must give up celebrating her birthday. She had planned everything but had ... , N/A , Short  Comedy  Drama , N/A , 05 Nov 1998 , N/A , N/A , Marion Cotillard  Eric Poulain  F�licit� Wouassi  Fr�d�ric Graziani , N/A
Monument Ave. , movie , Canada  USA , Ted Demme , English , A small-time hoodlum is divided between his conscience and loyalty to his boss when his cousin is murdered. , 71 , Crime  Drama  Thriller , 6.7 , 25 Sep 1998 , R , 1 nomination. , Denis Leary  Ian Hart  Jason Barry  Lenny Clarke , https://m.media-amazon.com/images/M/MV5BMmJlMmVhNGItNTYxOS00MWI3LWE4OTYtZjllNDhkOWVmNGE1XkEyXkFqcGdeQXVyNDQwMTQ5ODk@._V1_SX300.jpg
The Godfather Family: A Look Inside , movie , USA , Jeff Werner , English  Italian , A documentary on the making of the three Godfather films  with interviews and recollections from the film makers and cast. This feature also includes the original screen tests of some of ... , N/A , Documentary , 7.9 , 12 Jul 1990 , N/A , N/A , Francis Ford Coppola  Mario Puzo  Marlon Brando  James Caan , https://m.media-amazon.com/images/M/MV5BMTUzOTc0NDAyNF5BMl5BanBnXkFtZTcwNjAwMDEzMQ@@._V1_SX300.jpg
Geraldine Page: Stages of a Dream , movie , USA , N/A , N/A , Experience the astonishing journey of actress Geraldine Page who became one of the most dazzling phenomenons of the 20th Century. This stunning documentary reveals the remarkable story a ... , N/A , Documentary , N/A , N/A , N/A , N/A , F. Murray Abraham  Ellen Burstyn  Edward Albee  Elizabeth Ashley , N/A
The Oscars , movie , USA , Glenn Weiss , English , The 92nd Academy Awards for film achievements in 2019 are presented by the Academy of Motion Picture Arts and Sciences. , N/A , Music , 6.7 , 09 Feb 2020 , TV-14 , N/A , Margot Robbie  Florence Pugh  Taika Waititi  George MacKay , https://m.media-amazon.com/images/M/MV5BMjQ0M2Q4YmQtNTRkNS00ZjFkLWI4ZWMtZjc2Njg3MzEwZGY4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_SX300.jpg
Entertainment Tonight , series , USA , N/A , English , "Entertainment Tonight" is the #1 syndicated entertainment newsmagazine in the world. , N/A , News , 3.8 , 14 Sep 1981 , N/A , Nominated for 18 Primetime Emmys. Another 4 wins & 3 nominations. , Nancy O'Dell  Kevin Frazier  Mark Steines  Nischelle Turner , https://m.media-amazon.com/images/M/MV5BZmZkYmQ4YzQtYTVjZS00YTkxLWI4MTMtMDMwZDFhZjBkMGRiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Close Up with the Hollywood Reporter , series , USA , N/A , English , 'The Hollywood Reporter'  in partnership with Sundance TV  holds round-table discussions with Oscar and Emmy nominees. , N/A , Talk-Show , 7.0 , 02 Aug 2015 , TV-14 , N/A , Lacey Rose  Stephen Galloway , https://m.media-amazon.com/images/M/MV5BMTI5MmMzZWItMzFmYy00ZWNmLTk5NDItODY5NTNmM2I1YjNkXkEyXkFqcGdeQXVyMzcyNDQxMTQ@._V1_SX300.jpg
The 26th Annual Screen Actors Guild Awards , movie , USA , Alan Carter , English , N/A , N/A , News , N/A , 19 Jan 2020 , N/A , N/A , Phoebe Waller-Bridge  Leonardo DiCaprio  Robert De Niro  Millie Bobby Brown , N/A
77th Golden Globe Awards , movie , USA , Louis J. Horvitz , N/A , Comic Ricky Gervais hosts the 77th annual awards ceremony  where "Marriage Story (2019)" leads the field with six nominations  while Tom Hanks is presented with Cecil B. DeMille Award and ... , N/A , Comedy  News , 7.2 , 05 Jan 2020 , TV-14 , N/A , Ana de Armas  Adam Driver  Taika Waititi  Rachel Brosnahan , https://m.media-amazon.com/images/M/MV5BYmZiMWE1MjgtMDY0Mi00ZTc1LWIyMDAtMjA1NGU0OTQ5MjFkXkEyXkFqcGdeQXVyNzA2NjE1NjA@._V1_SX300.jpg
The Late Show with Stephen Colbert , series , USA , N/A , English , Stephen Colbert took over as host  executive producer and writer of THE LATE SHOW on Tuesday  Sept. 8  2015. The comedy-variety-talk show is broadcast five nights a week from the Ed Sullivan theater in New York. , N/A , Comedy  Talk-Show , 7.3 , 08 Sep 2015 , TV-PG , Nominated for 11 Primetime Emmys. Another 2 wins & 29 nominations. , Stephen Colbert  Jonathan Batiste  Stay Human , https://m.media-amazon.com/images/M/MV5BOWU2MDU1ZjEtMDFhZC00NDQ4LTg5NzQtYjQ0Njg2NWI0MDI4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg
Late Night with Seth Meyers , series , USA , N/A , English , Seth Meyers hosts a late-night talk show. , N/A , Comedy  Talk-Show , 6.1 , 24 Feb 2014 , TV-14 , Nominated for 1 Primetime Emmy. Another 5 nominations. , Seth Meyers  Fred Armisen  The 8G Band , https://m.media-amazon.com/images/M/MV5BYWFhMmE3MWMtOTAwOS00MDYyLTlmMzgtMjJlMzBhN2ExMzc1XkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
The View , series , USA , N/A , English , A panel of four real women discuss everyday issues  share their opinions and engage in colorful conversations for a variety of topics. , N/A , Talk-Show , 2.7 , 11 Aug 1997 , TV-14 , 37 wins & 144 nominations. , Whoopi Goldberg  Joy Behar  Virginia Hamilton  Sunny Hostin , https://m.media-amazon.com/images/M/MV5BOWFmOGU5ZWItNzFjZC00NDUyLWIwN2UtMjM2YzU2YzUyOTUzXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
The Irishman: In Conversation , movie , USA , Martin Scorsese , English , A roundtable discussion about The Irishman (2019) with Martin Scorsese  Robert De Niro  Al Pacino and Joe Pesci. , N/A , Documentary  Short , 7.4 , 27 Nov 2019 , TV-MA , N/A , Robert De Niro  Al Pacino  Joe Pesci  Martin Scorsese , https://m.media-amazon.com/images/M/MV5BOTZjMjNjYjItNjA4Ny00YjEyLWI4ZDgtNTk4MGQyNGMxNmZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Dagsrevyen , series , Norway , N/A , Norwegian , N/A , N/A , News , 6.7 , 01 Sep 1958 , N/A , N/A , Ragnar Baartvedt  Tollef Berg  Gry Blekastad Alm�s  Christian Borch , N/A
Hollywood Insider , series , USA , N/A , English , A show focused on substance and meaningful entertainment while staying away from gossip and scandal. , N/A , Talk-Show , 8.4 , 17 May 2018 , N/A , N/A , Pritan Ambroase , https://m.media-amazon.com/images/M/MV5BZmMyNThjYmItNTFhNi00ZWNiLTgzNTctOGQ0M2FiMmJjNjMzXkEyXkFqcGdeQXVyNjk3ODkyODQ@._V1_SX300.jpg
Today , series , USA , N/A , English , A daily live broadcast provides current domestic and international news  weather reports and interviews with news-makers from the worlds of politics  business  media  entertainment and sports. , N/A , News  Talk-Show , 5.1 , 14 Jan 1952 , TV-G , Won 3 Primetime Emmys. Another 12 wins & 37 nominations. , Al Roker  Natalie Morales  Matt Lauer  Savannah Guthrie , https://ia.media-imdb.com/images/M/MV5BMTQ4MjkxNDQ1NF5BMl5BanBnXkFtZTcwOTg3NjcwNQ@@._V1_SX300.jpg
WGN Morning News , series , USA , N/A , English , N/A , N/A , News , 5.0 , 06 Sep 1994 , N/A , N/A , Lou Manfredini  Terry Savage  Lauren Streicher , N/A
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
