Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
The Ellen DeGeneres Show , series , USA , N/A , English , A mix of celebrity interviews  musical performers  audience participation games  and segments spotlighting real people with extraordinary stories and talents. , N/A , Comedy  Talk-Show , 7.1 , 08 Sep 2003 , TV-G , 82 wins & 98 nominations. , Ellen DeGeneres , https://m.media-amazon.com/images/M/MV5BODA5ZDQyMzYtZWQwMy00MDQ1LWE2OGUtNGYyNTk0Y2NhZGM4XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
Jimmy Kimmel Live! , series , USA , N/A , English , Jimmy Kimmel interviews celebrities. , N/A , Comedy  Music  Talk-Show , 6.7 , 26 Jan 2003 , TV-14 , Won 3 Primetime Emmys. Another 2 wins & 52 nominations. , Jimmy Kimmel , https://m.media-amazon.com/images/M/MV5BMTFhOWQwMTktYTJlOS00ZGExLWIzMDYtNGU2NTFiOTZjNDZjXkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_SX300.jpg
CBS This Morning , series , USA , N/A , English , A mix of news  features and interviews with notable figures in politics  business and entertainment. , N/A , News , 5.7 , 09 Jan 2012 , N/A , 5 wins & 12 nominations. , Gayle King  Charlie Rose  Norah O'Donnell , https://m.media-amazon.com/images/M/MV5BM2M2ODEzYjUtMDY0OC00NjlkLTk2NjYtMWM1MTY4ZmMyOTY2XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_SX300.jpg
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
CTV News at 11:30 Toronto , series , Canada , N/A , English , N/A , N/A , News , N/A , N/A , N/A , 1 nomination. , Justin Trudeau  Kathleen Wynne , N/A
CTV News at Six Toronto , series , Canada , N/A , English , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Michelle Dub�  Ken Shaw  Lisa LaFlamme  Jennifer Keesmaat , N/A
The Movies , series , USA , N/A , English , A look at the history of movies and their impact on our culture. , N/A , Documentary , 7.9 , 07 Jul 2019 , Not Rated , N/A , Paul Thomas Anderson  Brad Bird  Alonso Duralde  Neal Gabler , https://m.media-amazon.com/images/M/MV5BNzU4NWEwNDItMzMzYy00ZDYyLWIxZjMtMDlkYWVjNjQwYzBjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
Das de cine , series , Spain , N/A , Spanish , Antonio Gasset hosts this show in which recently released movies and DVDs are thoughtfully discussed  in a documentary-like way. , N/A , News , 6.7 , N/A , N/A , 6 wins & 1 nomination. , Antonio Gasset  Elena S. S�nchez  Gerardo S�nchez , https://m.media-amazon.com/images/M/MV5BMTEzNjZmZDQtZDI4OS00YTczLWFkMGUtMzUyODJiMWU1ZWRkXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Good Morning America , series , USA , N/A , English , ABC's "Good Morning America" presents the News and Information Source of the day's topics and journalism. The 1st Co-Host Team of David Hartman & Nancy Dussault  2nd was Sandy Hill  3rd was ... , N/A , News  Talk-Show , 4.6 , 06 Jan 1975 , TV-G , 16 wins & 43 nominations. , Lara Spencer  Ginger Zee  Robin Roberts  George Stephanopoulos , https://m.media-amazon.com/images/M/MV5BYzY0Y2RiNGYtNWQzYi00NTQ4LTg1M2MtMmE5MDQ3NWUxYjJmXkEyXkFqcGdeQXVyNjE4Njk5NTM@._V1_SX300.jpg
The Late Late Show with James Corden , series , USA , N/A , English , Each week night  The Late Late Show with James Corden throws a late-night after-party with a mix of celebrity guests  edgy musical acts  games and sketches. Corden differentiates his show by offering viewers a peek behind the scenes into the green room  bringing all of his guests out at once and lending his musical and acting talents to various sketches. Additionally  bandleader Reggie Watts and ... , N/A , Comedy  Talk-Show , 6.3 , 23 Mar 2015 , TV-14 , Won 1 Primetime Emmy. Another 4 wins & 34 nominations. , James Corden  Reggie Watts , https://m.media-amazon.com/images/M/MV5BZGZlYjA5ZGEtMDAwZi00ZmZmLWI5NDEtZjgzYjYwMjBkZjY1XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg
Entertainment Tonight Canada , series , Canada , N/A , English , A Canadian version of the long-running original American show  produced by Global Television. , N/A , News , 4.1 , 12 Sep 2005 , N/A , 3 nominations. , Erin Cebula , N/A
The 25th Annual Screen Actors Guild Awards , movie , USA , Alan Carter , English , An annual awards ceremony where actors celebrate and honor the outstanding performances of their peers. This year's ceremony is hosted by Megan Mullally. , N/A , N/A , 7.1 , 27 Jan 2019 , TV-14 , N/A , Rachel Brosnahan  Rami Malek  Mahershala Ali  Bradley Cooper , https://m.media-amazon.com/images/M/MV5BNDBmZDNkMGItMjRlOC00NDNhLTliOTYtNTRhNTcxZTQ5MTYzXkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
Conan , series , USA , N/A , English , Conan O'Brien and his co-host Andy Richter discuss current news topics and interview celebrities and personalities. , N/A , Comedy  Music  Talk-Show , 8.1 , 08 Nov 2010 , TV-14 , Nominated for 9 Primetime Emmys. Another 6 wins & 17 nominations. , Conan O'Brien  Andy Richter  Jimmy Vivino and the Basic Cable Band , https://m.media-amazon.com/images/M/MV5BNTk0NmY0NWItYzM0Yi00MTlmLWE5YjItYTY1MTNlMzg4ZGZjXkEyXkFqcGdeQXVyODQyNDU2MTU@._V1_SX300.jpg
The Mayo Clinic  Faith  Hope and Science , movie , USA , Ken Burns(co-director)  Christopher Loren Ewers(co-director)  Erik Ewers(co-director) , English , The Mayo Clinic: Faith - Hope - Science tells the story of a unique medical institution that has been called a "Medical Mecca " the "Supreme Court of Medicine " and the "place for hope ... , N/A , Documentary  History , 8.1 , 25 Sep 2018 , TV-PG , N/A , Kevin Conway  Peter Coyote  Tom Hanks  Sam Waterston , https://m.media-amazon.com/images/M/MV5BMGIxMTBlYWMtNTZmZi00ZDYwLThmM2QtNzc0ZTQwODc5ZDA4XkEyXkFqcGdeQXVyNTg3MTc0NzQ@._V1_SX300.jpg
Quincy , movie , USA , Alan Hicks  Rashida Jones , English , An intimate look into the life of icon Quincy Jones. A unique force in music and popular culture for 70 years  Jones has transcended racial and cultural boundaries; his story is inextricably woven into the fabric of America. , 60 , Documentary , 7.6 , 21 Sep 2018 , TV-MA , Nominated for 1 Primetime Emmy. Another 8 wins & 7 nominations. , Quincy Jones  Rashida Jones  Kareem Abdul-Jabbar  Clarence Avant , https://m.media-amazon.com/images/M/MV5BMDIzZjM4ZDYtZDg5OC00MDhiLTg2NzYtNzc5YTBlMDUxYTQ5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Beyond Boundaries: The Harvey Weinstein Scandal , movie , UK , Jordan Hill , English , Hollywood media mogul Harvey Weinstein becomes a catalyst for the MeToo Movement. Contains testimonials from those who knew him well such as Hillary Clinton  Emma Thompson  Heather Kerr  Ashley Judd  Rose McGowan  Uma Thurman and more! , N/A , Documentary , 4.1 , 21 Aug 2018 , TV-14 , N/A , Harvey Weinstein  Marc Malkin  Ashley Pearson  Angelique Jackson , https://m.media-amazon.com/images/M/MV5BMWZjZDFhYTYtYzRkMC00MjA5LTg3ZmMtYjcwMjgzMGE5OWQ4XkEyXkFqcGdeQXVyNTM2NTg3Nzg@._V1_SX300.jpg
The 2000s , series , USA , N/A , English , A TV documentary miniseries chronicling the trends  pop culture  and important events that took place from 2000 to 2009. , N/A , Documentary , 8.0 , 08 Jul 2018 , N/A , N/A , Renee Graham  Julian Zelizer  Todd Boyd  Pat Buchanan , https://m.media-amazon.com/images/M/MV5BMDlkMzQxYTktYThlYy00OTI0LTg4M2QtMjgyYWQ4NmI4NDA1XkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
Good Morning Britain , series , UK , N/A , English , The weekday news on ITV that the whole nation wakes up to. , N/A , News  Talk-Show , 4.3 , 28 Apr 2014 , N/A , N/A , Andi Peters  Susanna Reid  Laura Tobin  Natasha Carter , https://m.media-amazon.com/images/M/MV5BYzc3NGRlYzQtMDQzZS00NmIwLWIxNDYtZDQ0NTk4MGNiZDgxXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
1968: The Year That Changed America , series , N/A , N/A , English , A four-part series that looks back at 1968  a year marked by seismic shifts in American politics  social movements  and global relations  including cultural icons who forever changed the landscape. , N/A , Documentary , 7.9 , 27 May 2018 , N/A , N/A , Renee Graham  Mark Kurlansky  Evan Thomas  Mark Bowden , https://m.media-amazon.com/images/M/MV5BOWQzZjZhMGMtNzVhZi00NWIwLTk1YzctNmE4NTgwMzliMDVmXkEyXkFqcGdeQXVyMzczNjkzNQ@@._V1_SX300.jpg
The Post: Stop the Presses - Filming the Post , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 6.0 , 17 Apr 2018 , N/A , N/A , Tom Hanks  Steven Spielberg  Meryl Streep , https://m.media-amazon.com/images/M/MV5BODgyM2NkYjQtNGIyZS00ZTU2LWJmZjMtY2FiOTYxOGYzYTgzXkEyXkFqcGdeQXVyMjQ5NjgwMjA@._V1_SX300.jpg
The Post: The Style Section - Re-Creating an Era , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 6.1 , 17 Apr 2018 , N/A , N/A , Rick Carter  Steven Spielberg  Len Downie Jr.  R.B. Brenner , https://m.media-amazon.com/images/M/MV5BNjg5YTE4ODUtZDVkZi00YmRiLWIwZTMtOTRiMjQ3NDg3ZTQ4XkEyXkFqcGdeQXVyMjQ5NjgwMjA@._V1_SX300.jpg
C a vous , series , France , N/A , French , N/A , N/A , N/A , 5.4 , 07 Sep 2009 , N/A , N/A , Alessandra Sublet  Anne-Sophie Lapix , N/A
The Andrew Marr Show , series , UK , N/A , English , Presenter Andrew Marr talks to invited guests from politics  broadcasting and the arts to review the week's events making the news  and discuss the headlines in the Sunday newspapers. , N/A , News  Talk-Show , 6.9 , 11 Sep 2005 , N/A , N/A , Andrew Marr  Susanna Reid , N/A
The 75th Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The Hollywood Foreign Press Association acknowledges the best in movies and TV for the year 2017. , N/A , News , 5.4 , 07 Jan 2018 , N/A , N/A , Alison Brie  Alicia Vikander  Emilia Clarke  Nicole Kidman , https://m.media-amazon.com/images/M/MV5BNjM2NDQ0ODM0OF5BMl5BanBnXkFtZTgwNDI3NTE0NDM@._V1_SX300.jpg
Dish Nation , series , USA , N/A , English , Dish Nation is a FOX syndicated TV show that dishes on celebrity news with humorous commentary on pop culture. , N/A , News , 4.2 , 15 Jul 2011 , TV-PG , N/A , HeadKrack  Gary With Da Tea  Rickey Smiley  Rocky Turner , https://m.media-amazon.com/images/M/MV5BOGUyZWVjNWItODQ1ZC00MGQ0LTg5NjItM2E1YzQ4ZTFhOTAwXkEyXkFqcGdeQXVyNDYyMTE5NTM@._V1_SX300.jpg
Celebrity Page , series , USA , N/A , English , A look at the top stories in entertainment and celebrity news. , N/A , News , 5.3 , 09 Sep 2013 , N/A , N/A , Sonia Isabelle  Jaymes Vaughan  Arthur Kade , https://m.media-amazon.com/images/M/MV5BMGI5MjZjMTMtZGFjOS00OWQyLWIyZGMtMWJiNjEzZmZiZmJkXkEyXkFqcGdeQXVyNjc1Njg4MzA@._V1_SX300.jpg
The Late Show with Stephen Colbert , series , USA , N/A , English , Stephen Colbert took over as host  executive producer and writer of THE LATE SHOW on Tuesday  Sept. 8  2015. The comedy-variety-talk show is broadcast five nights a week from the Ed Sullivan theater in New York. , N/A , Comedy  Talk-Show , 7.3 , 08 Sep 2015 , TV-PG , Nominated for 11 Primetime Emmys. Another 2 wins & 29 nominations. , Stephen Colbert  Jonathan Batiste  Stay Human , https://m.media-amazon.com/images/M/MV5BOWU2MDU1ZjEtMDFhZC00NDQ4LTg5NzQtYjQ0Njg2NWI0MDI4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg
The Axe Files , series , USA , N/A , English , Longtime political commentator and adviser David Axelrod brings his online podcast to TV as CNN airs The Axe Files. , N/A , Talk-Show , N/A , 01 Apr 2017 , N/A , N/A , David Axelrod , N/A
Last Week Tonight with John Oliver , series , USA , N/A , English , Former Daily Show host and correspondent John Oliver brings his persona to this new weekly news satire program. , N/A , Comedy  News  Talk-Show , 8.9 , 27 Apr 2014 , TV-MA , Won 16 Primetime Emmys. Another 33 wins & 52 nominations. , John Oliver  David Kaye , https://m.media-amazon.com/images/M/MV5BNWFlMzgyOTAtNmRhNy00Nzc0LWIzZmQtZjk2Y2U0NTMyNDhlXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Amy Adams: An American Cinematheque Tribute , movie , USA , Leslie Wilson , English , N/A , N/A , N/A , N/A , 10 Nov 2017 , N/A , N/A , Amy Adams  Jake Gyllenhaal  Tom Hanks  Chris Messina , N/A
CBS News Sunday Morning , series , USA , N/A , English , The news show that does personal interest pieces  and has done since 1979. Anything from interviews with actors  political figures  athletes  musicians  costume designers  fashion designers... , N/A , News , 7.7 , N/A , TV-PG , 21 wins & 49 nominations. , Charles Osgood  Jane Pauley , https://m.media-amazon.com/images/M/MV5BNTgxMDk5YzUtMWI4MS00MTVlLTkyZGMtN2IzZjk4ZTc3NjJiXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Spielberg , movie , USA , Susan Lacy , English , A documentary on the life and career of one of the most influential film directors of all time  Steven Spielberg. , N/A , Documentary  Biography , 7.7 , 07 Oct 2017 , TV-MA , Nominated for 1 Primetime Emmy. Another 2 nominations. , Steven Spielberg  Martin Scorsese  Richard Dreyfuss  Bill Butler , https://m.media-amazon.com/images/M/MV5BNjU3MTNjZGEtYWQ4Ny00ZTMxLThkOWItNjE1YzcyNGUwN2YzXkEyXkFqcGdeQXVyNzkwNDA1Nw@@._V1_SX300.jpg
2017 Primetime Creative Arts Emmy Awards , movie , USA , Michael Dempsey , English , Honoring achievements  both artistic and technical in nature  throughout a variety of television genres  guest performances in a weekly television series  and outstanding accomplishments in... , N/A , Reality-TV , 2.2 , 16 Sep 2017 , TV-14 , N/A , Tom Hanks  Sasha Alpert  Angela Bassett  Samantha Bee , N/A
Hand in Hand: A Benefit for Hurricane Relief , movie , USA , Paul Dugdale  Hamish Hamilton  Louis J. Horvitz  Don Mischer , English , N/A , N/A , Music , N/A , 12 Sep 2017 , N/A , N/A , Uzo Aduba  Malin Akerman  Lily Aldridge  Jason Alexander , https://m.media-amazon.com/images/M/MV5BMmU1Y2QyNDctODQ5OS00OTMzLWE1YjItMDUxMGQwYTRlNmI2XkEyXkFqcGdeQXVyODY2NTEzNTI@._V1_SX300.jpg
XQ Super School Live , movie , USA , Hamish Hamilton , English , N/A , N/A , Family , N/A , 08 Sep 2017 , N/A , N/A , Viola Davis  Nathan James Coleman  Miranda Cosgrove  Jorge Diaz , https://m.media-amazon.com/images/M/MV5BMGZmNTE5YzktYTI5My00MmU4LTg4NzgtYzZkZGVmMDYzMDU3XkEyXkFqcGdeQXVyMjEwODEyNDk@._V1_SX300.jpg
The Nineties , series , USA , N/A , English , A TV documentary miniseries chronicling the trends  pop culture  and important events that took place from 1990 to 1999. , N/A , Documentary , 8.2 , N/A , N/A , 2 nominations. , Dan Rather  Gil Troy  Nelson George  Renee Graham , https://m.media-amazon.com/images/M/MV5BZDlhY2JkYzQtMTcwMy00YjljLTk4MmQtYzg5NzUyZGYyYjgzXkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
Saturday Night Live , series , USA , N/A , English , A famous guest host stars in parodies and sketches created by the cast of this witty show. , N/A , Comedy  Music , 8.1 , 11 Oct 1975 , TV-14 , Won 71 Primetime Emmys. Another 90 wins & 429 nominations. , Don Pardo  Lenny Pickett  Darrell Hammond  Kenan Thompson , https://m.media-amazon.com/images/M/MV5BY2YxODFmOGUtMjY1OC00YTk5LTlkNWEtMzU5MWYxNTgwNzkxXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
The Insider , series , Canada  USA  UK , N/A , Mandarin  English , The Insider brings you the latest celebrity and entertainment news. The Insider tackles the trending celebrity stories of the day  as well as exclusive interviews and in-depth reporting. , N/A , News , 2.8 , 13 Sep 2004 , N/A , N/A , Keltie Knight  Michael Yo  Louis Aguirre  Debbie Matenopoulos , https://m.media-amazon.com/images/M/MV5BODYzMGFiNmEtMGVkYi00MGU4LTk5YjgtYjcxMGNjZWJiOTUyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Stand for Rights , movie , USA , Matthew Diamond , English , A Facebook Live Telethon to benefit the ACLU. , N/A , N/A , N/A , 31 Mar 2017 , N/A , N/A , Fred Armisen  Will Arnett  Alec Baldwin  Ike Barinholtz , https://m.media-amazon.com/images/M/MV5BNzYyNzBhYWEtMjc5ZC00NGI5LWE4NmItMWZiNGNiMmU1N2Y5XkEyXkFqcGdeQXVyNzcyMzczMg@@._V1_SX300.jpg
Ken Burns: America's Storyteller , movie , USA , Bob Marty , English , Tom Hanks hosts a tribute to acclaimed filmmaker Ken Burns that explores the breadth and depth of his work  talks to many of his collaborators  and looks at his filmmaking process to understand how he makes American History come to life. , N/A , Documentary  Biography , 6.9 , 06 Mar 2017 , N/A , N/A , Tom Hanks  Ken Burns  Sam Waterston  George Lucas , https://m.media-amazon.com/images/M/MV5BZDM1NGE2MzAtYmMzNi00NmM3LThkODYtMWExNzI0NGVjZjc0XkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg
The EE British Academy Film Awards , movie , UK , Matthew Amos , English , N/A , N/A , News , 7.1 , 12 Feb 2017 , N/A , N/A , Stephen Fry  Sophie Okonedo  Amy Adams  Casey Affleck , https://m.media-amazon.com/images/M/MV5BMzNiY2RjZjItNDk0Ny00N2FjLWIxMTgtM2RjMmMwZTVjYzEzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Tom Brokaw at NBC News: The First 50 Years , movie , USA , N/A , English , N/A , N/A , Documentary  Biography , N/A , 29 Jan 2017 , N/A , N/A , Tom Brokaw  Thomas Friedman  Tom Hanks  Jon Stewart , N/A
Inferno: A Look at Langdon , movie , USA , N/A , English , A closer examination of Robert Langdon throughout the Dan Brown trilogy of films. , N/A , Documentary  Short , N/A , 24 Jan 2017 , N/A , N/A , Dan Brown  Tom Hanks  Ron Howard , N/A
Inferno: The Overpopulation Debate , movie , USA , N/A , English , A look at the Overpopulation Debate. , N/A , Documentary  Short , N/A , 24 Jan 2017 , N/A , N/A , Ben Foster  Brian Grazer  Tom Hanks  Ron Howard , N/A
Inferno: This Is Sienna Brooks , movie , USA , N/A , English , This piece explores the film's female lead in more detail. , N/A , Documentary  Short , N/A , 24 Jan 2017 , N/A , N/A , Tom Hanks  Ron Howard  Felicity Jones , https://m.media-amazon.com/images/M/MV5BMTM5Y2FlMWUtMjM0ZC00MWNhLWJmMGEtNzc5YzlhOTYzODYyXkEyXkFqcGdeQXVyNzMxMzYyOTI@._V1_SX300.jpg
Inferno: Visions of Hell , movie , USA , N/A , English , Cast and crew  along with Dan Brown  discuss the story's darker and more chilling narrative and themes  including a discussion of Dante  whose stories and imagery play central to the film. , N/A , Documentary  Short , N/A , 24 Jan 2017 , N/A , N/A , Dan Brown  Brian Grazer  Tom Hanks  Ron Howard , N/A
Through Hell and Back: Dante's Enduring Influence , movie , USA , N/A , English , N/A , N/A , Documentary  Short , N/A , 24 Jan 2017 , N/A , N/A , Brian Grazer  Tom Hanks  Ron Howard , N/A
The 43rd Annual People's Choice Awards , movie , USA , N/A , English , N/A , N/A , N/A , N/A , 18 Jan 2017 , N/A , N/A , Joel McHale  Kristen Bell  Ellen DeGeneres  Robert Downey Jr. , N/A
Taking the Stage: African American Music and Stories That Changed America , movie , USA , Louis J. Horvitz , English , Dignitaries  actors  athletes and recording artists come together to celebrate African-American contributions around the world  and to commemorate the opening of Smithsonian's new National ... , N/A , Music , N/A , 12 Jan 2017 , TV-PG , N/A , Christina Aguilera  Angela Bassett  Mary J. Blige  Dave Chappelle , https://m.media-amazon.com/images/M/MV5BNDZiNjQ2ZDQtYWQzMS00ZGNlLWJjMDgtZTMyMTY0ODU0MThmXkEyXkFqcGdeQXVyNDg1Mjg4ODY@._V1_SX300.jpg
Variety Studio: Actors on Actors , series , USA , N/A , English , N/A , N/A , Talk-Show , 7.3 , 21 Dec 2014 , N/A , N/A , Jenelle Riley  Michael Keaton , N/A
Sully: Neck Deep in the Hudson: - Shooting Sully , movie , USA , Gary Leva , English , Director Clint Eastwood and producers Frank Marshall and Allyn Stewart reveal how Flight 1549's terrifying splashdown in the Hudson River was captured on film. , N/A , Documentary  Short  Biography , 6.5 , 20 Dec 2016 , N/A , N/A , Doug Coleman  Ann Cusack  Michael Delaney  Clint Eastwood , N/A
