Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
The 72nd Annual Academy Awards , movie , USA , Louis J. Horvitz  Troy Miller , English , 2000's Oscars. The 72nd annual event was hosted by Billy Crystal. Films contending for the awards (Best Picture) includes: American Beauty (1999)  The Sixth Sense (1999)  The Insider (1999)... , N/A , Family , 6.4 , 26 Mar 2000 , N/A , Won 1 Primetime Emmy. Another 2 wins & 12 nominations. , Billy Crystal  *NSYNC  Agust�n Almod�var  Pedro Almod�var , https://m.media-amazon.com/images/M/MV5BYTRmMDhhNzktOWY5MC00NWJlLTkzOGMtZDJkN2YzZTNmZTFjXkEyXkFqcGdeQXVyODA1NzQ4OA@@._V1_SX300.jpg
The 51st Annual Primetime Emmy Awards , movie , USA , Louis J. Horvitz , English , N/A , N/A , N/A , 4.4 , N/A , N/A , 3 nominations. , Jenna Elfman  David Hyde Pierce  Tim Allen  Kirstie Alley , N/A
The Howard Stern Radio Show , series , USA , N/A , English , Key bits and highlights from Stern's daily syndicated radio program. , N/A , Talk-Show , 6.8 , 22 Aug 1998 , N/A , N/A , Howard Stern , https://m.media-amazon.com/images/M/MV5BNGFhNThiMmEtZjg1ZS00ZmQ1LTg5MjMtY2E2YjEwZDNlMjNlXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg
Intimate Portrait , series , USA , N/A , English , Find out more about the women you love and admire who have made their mark in movies  music  politics  sports and more in these "Intimate Portraits." , N/A , Documentary  Biography , 7.7 , N/A , N/A , 2 wins & 5 nominations. , Linda Emond  Lisa Friedman , https://m.media-amazon.com/images/M/MV5BNDU5NzQzODkxMl5BMl5BanBnXkFtZTcwNjU2OTYxNw@@._V1_SX300.jpg
Bravo Profiles: The Entertainment Business , series , USA , N/A , English , N/A , N/A , Documentary , 6.4 , 04 Oct 1998 , N/A , N/A , Gillian Anderson  Antonio Banderas  Drew Barrymore  Helena Bonham Carter , N/A
The Making of 'Kalifornia' , movie , USA , N/A , English , N/A , N/A , Short , N/A , 28 Oct 1997 , N/A , N/A , Juliette Lewis  Brad Pitt  Dominic Sena , N/A
Town Meeting with Diane Sawyer: Celebrities vs. the Press , movie , USA , N/A , English , N/A , N/A , Documentary , 4.0 , 04 Sep 1997 , N/A , N/A , Diane Sawyer  Elizabeth Taylor  George Clooney  Brad Pitt , N/A
Corazon  corazon , series , Spain , N/A , Spanish , N/A , N/A , N/A , 5.8 , 04 Jul 1993 , N/A , 1 win & 1 nomination. , Cristina Garc�a Ramos , N/A
Mezamashi terebi , series , Japan , N/A , Japanese , N/A , N/A , News , 4.2 , 01 Apr 1994 , N/A , N/A , Shin'ichi Karube  Y�ko Sh�no  Masaharu Miyake  Yuki Yamasaki , N/A
The Hamster Factor and Other Tales of Twelve Monkeys , movie , USA , Keith Fulton  Louis Pepe , English , A documentary following Terry Gilliam through the creation of "12 Monkeys" (1995) , N/A , Documentary , 7.6 , 01 Nov 1996 , N/A , N/A , Keith Fulton  Terry Gilliam  Charles Roven  Lloyd Phillips , https://m.media-amazon.com/images/M/MV5BZTAxNzY1NTktNjA1Zi00MjJjLThkMTgtNTM0NTI1NWIzNDQ3XkEyXkFqcGdeQXVyODAyNDE3Mw@@._V1_SX300.jpg
1996 MTV Movie Awards , movie , USA , Bruce Gowers  Troy Miller , English , The fifth annual MTV Movie Awards. Hosted by Janeane Garofalo and Ben Stiller. , N/A , Family , 5.2 , N/A , N/A , 1 nomination. , Janeane Garofalo  Ben Stiller  Wes Anderson  Patricia Arquette , https://m.media-amazon.com/images/M/MV5BMTI5MWYyZTctNzg2Mi00ZjczLTg3NzMtMDFlZDc0NGM3NzRlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg
Siskel & Ebert , series , USA , N/A , English , Chicago critics Gene Siskel and Roger Ebert rate new movies with a thumbs up  or a thumbs down. , N/A , Talk-Show , 8.7 , 13 Sep 1986 , N/A , Nominated for 5 Primetime Emmys. Another 2 wins & 6 nominations. , Roger Ebert  Gene Siskel  Richard Roeper , https://m.media-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg
The 68th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 5.8 , 25 Mar 1996 , N/A , Won 1 Primetime Emmy. Another 9 nominations. , Whoopi Goldberg  Kareem Abdul-Jabbar  James Acheson  Bryan Adams , N/A
The 53rd Annual Golden Globe Awards , movie , USA , Gene Weed , English , N/A , N/A , N/A , 6.8 , 21 Jan 1996 , N/A , N/A , Bruce Abbott  Gillian Anderson  Anne Archer  Tom Arnold , https://m.media-amazon.com/images/M/MV5BYjBkN2I3ZWYtZTRhYS00NWIwLWI2ODAtYWZjNDExOTVlZDYyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
1995 MTV Movie Awards , movie , USA , Bruce Gowers  Troy Miller , English , The forth annual MTV Movie Awards. Hosted by Courtney Cox and Jon Lovitz. , N/A , Music , 4.6 , N/A , N/A , 1 nomination. , Courteney Cox  Jon Lovitz  Sandra Bullock  Jim Carrey , https://m.media-amazon.com/images/M/MV5BZjZkYWEwNjEtNWQ5Mi00MDgyLWE2MmMtZDAzN2QyM2EwMGM3XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The 67th Annual Academy Awards , movie , USA , Jeff Margolis  Rob Burnett  Adam Resnick , English , N/A , N/A , Family , 6.5 , 27 Mar 1995 , N/A , Won 1 Primetime Emmy. Another 6 nominations. , David Letterman  Ken Adam  Joe Alaskey  Tim Allen , https://m.media-amazon.com/images/M/MV5BNzc4NTNmMGYtMGM3Zi00Y2ZiLTk5M2UtMjA3NTRmYTIwNTQ0XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The 52nd Annual Golden Globe Awards , movie , USA , Gene Weed , English , Golden Globe Award - American award awarded by the Hollywood association of the foreign press from 1944 for works in movies and television's pictures. , N/A , Music , 6.7 , 21 Jan 1995 , N/A , N/A , John Larroquette  Janine Turner  Alan Alda  Jason Alexander , https://m.media-amazon.com/images/M/MV5BZDkxMTA5YTEtNDUxZC00NTEzLWJlMDgtZjc1ZDI5MGQzNWE3XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
VH1 Honors , movie , USA , Bruce Gowers , English , N/A , N/A , Music , 8.5 , 01 Jun 1994 , N/A , 5 nominations. , Kirstie Alley  Michael Bolton  Garth Brooks  Ellen DeGeneres , N/A
The 64th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 6.1 , 30 Mar 1992 , N/A , Won 3 Primetime Emmys. Another 2 wins & 7 nominations. , Billy Crystal  Bryan Adams  Antonio Banderas  Kathy Bates , N/A
MTV Video Music Awards 1990 , movie , USA , Bruce Gowers , English , The seventh annual MTV Video Music Awards. Hosted by Arsenio Hall. , N/A , Music , 4.7 , 01 Sep 1990 , N/A , N/A , Arsenio Hall  2 Live Crew  Paula Abdul  Christina Applegate , N/A
The New Hollywood Squares , series , USA , N/A , English , An updated version of the classic game show  hosted by John Davidson. Celebrities  seated in squares in a tic-tac-toe arrangement  would give their answers to questions on various subjects.... , N/A , Game-Show , 5.9 , 15 Sep 1986 , TV-PG , N/A , John Davidson  Shadoe Stevens  Jim J. Bullock  Joan Rivers , https://m.media-amazon.com/images/M/MV5BYzVmYjI1MDAtYTA2ZS00NTNhLTk3MGEtNGUzYTFiYTI5Mzg4XkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg
Entertainment Tonight , series , USA , N/A , English , "Entertainment Tonight" is the #1 syndicated entertainment newsmagazine in the world. , N/A , News , 3.8 , 14 Sep 1981 , N/A , Nominated for 18 Primetime Emmys. Another 4 wins & 3 nominations. , Nancy O'Dell  Kevin Frazier  Mark Steines  Nischelle Turner , https://m.media-amazon.com/images/M/MV5BZmZkYmQ4YzQtYTVjZS00YTkxLWI4MTMtMDMwZDFhZjBkMGRiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Good Morning Britain , series , UK , N/A , English , The weekday news on ITV that the whole nation wakes up to. , N/A , News  Talk-Show , 4.3 , 28 Apr 2014 , N/A , N/A , Andi Peters  Susanna Reid  Laura Tobin  Natasha Carter , https://m.media-amazon.com/images/M/MV5BYzc3NGRlYzQtMDQzZS00NmIwLWIxNDYtZDQ0NTk4MGNiZDgxXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
Celebrity Page , series , USA , N/A , English , A look at the top stories in entertainment and celebrity news. , N/A , News , 5.3 , 09 Sep 2013 , N/A , N/A , Sonia Isabelle  Jaymes Vaughan  Arthur Kade , https://m.media-amazon.com/images/M/MV5BMGI5MjZjMTMtZGFjOS00OWQyLWIyZGMtMWJiNjEzZmZiZmJkXkEyXkFqcGdeQXVyNjc1Njg4MzA@._V1_SX300.jpg
ITV Lunchtime News , series , UK , N/A , English , N/A , N/A , News , 5.2 , 01 Jan 1988 , N/A , N/A , Alastair Stewart  Nina Hossain , https://m.media-amazon.com/images/M/MV5BOTk5ZDFiNWMtMzYzOC00MDU0LWI1N2QtM2M3NzMwZWU4MDFhL2ltYWdlXkEyXkFqcGdeQXVyMDkwNTkwNg@@._V1_SX300.jpg
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
Access Hollywood , series , USA , N/A , English , Celebrity information  hollywood gossip  and other news from the world of entertainment. , N/A , News , 3.5 , 01 Sep 1996 , N/A , 2 wins & 8 nominations. , Billy Bush , https://m.media-amazon.com/images/M/MV5BMTY3NDg2NDk5OV5BMl5BanBnXkFtZTgwNzY5MTAxNzE@._V1_SX300.jpg
Robert Redford: The Golden Look , movie , France , Pierre-Henry Salfati , French  English , Robert Redford  with his fuzzy blond hair and steel blue eyes  was seen by many  especially female fans  as a sex symbol  despicable lover and daring romantic. But the Hollywood star has ... , N/A , Documentary  Biography , 5.3 , 28 Jul 2019 , N/A , N/A , Sandra Levy  Jean-Christophe Br�tigni�re  Michael Feeney Callan  Serge Kaganski , https://m.media-amazon.com/images/M/MV5BNDBkNDYxODEtMGMzMy00ZTM0LTg0YmQtMWVjMjFhMDM4NWZmXkEyXkFqcGdeQXVyNTM2NTg3Nzg@._V1_SX300.jpg
The IMDb Show , series , USA , N/A , English , "The IMDb Show" is here to help you dive deeper into the shows and movies you love and discover new ones you won't be able to stop watching. , N/A , Talk-Show , 5.7 , 16 Nov 2017 , N/A , N/A , Tim Kash  Kerri Doherty , https://m.media-amazon.com/images/M/MV5BYTViMjZlZGItNGRmYi00MmEyLTg5YzMtYjhkZDA3NTJmNGM0XkEyXkFqcGdeQXVyNzc4MTMwNzA@._V1_SX300.jpg
Slvame Deluxe , series , Spain , N/A , Spanish , N/A , N/A , Reality-TV  Talk-Show , 2.8 , 07 Aug 2009 , N/A , N/A , Mar�a Pati�o  Kiko Hern�ndez  Lydia Lozano  Gema L�pez , N/A
The Zen Diaries of Garry Shandling , movie , USA , Judd Apatow , English , Judd Apatow presents an emotional two-part in-depth look at the life  career and complex internal struggles of his loving mentor  the influential stand-up comedian and actor Garry Shandling  based on Shandling's personal diaries. , N/A , Documentary  Biography  Comedy  Drama , 8.4 , 26 Mar 2018 , TV-MA , Won 1 Primetime Emmy. Another 1 win & 4 nominations. , Garry Shandling  Judd Apatow  Kevin Nealon  Mike Shandling , https://m.media-amazon.com/images/M/MV5BYWQxNTNlOGUtY2Q2ZS00NTgxLTk0OTctZmZhNjNmM2MyOGExXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Six Sides of Katharine Hepburn , movie , USA , Oscar Boyson  Nate DeYoung , English , N/A , N/A , Documentary  Short  Biography , N/A , N/A , N/A , N/A , Kerry Bish�  Katharine Hepburn  Julie Andrews  Lauren Bacall , https://m.media-amazon.com/images/M/MV5BY2NhOWQ0MjYtMWVmYS00MGJlLWI1ZjQtNzcwMWIxYmU5ZGU1XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The Insider , series , Canada  USA  UK , N/A , Mandarin  English , The Insider brings you the latest celebrity and entertainment news. The Insider tackles the trending celebrity stories of the day  as well as exclusive interviews and in-depth reporting. , N/A , News , 2.8 , 13 Sep 2004 , N/A , N/A , Keltie Knight  Michael Yo  Louis Aguirre  Debbie Matenopoulos , https://m.media-amazon.com/images/M/MV5BODYzMGFiNmEtMGVkYi00MGU4LTk5YjgtYjcxMGNjZWJiOTUyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Strange Inheritance , series , USA , N/A , English , Love  loss  and a legacy left behind. "Strange Inheritance" is a ground-breaking new reality program from the Fox Business Network. From multi-million dollar treasures  to truly bizarre ... , N/A , Reality-TV , 7.3 , 26 Jan 2015 , N/A , N/A , Jamie Colby , https://m.media-amazon.com/images/M/MV5BNzYzZTI2MGMtOWE2OS00OTlhLWEwZjctOGI1ZTdkOTQ0MmZkXkEyXkFqcGdeQXVyNTI3MzI4MjA@._V1_SX300.jpg
TIME Presents: Celebrities on Trial , movie , USA , N/A , English , N/A , N/A , Documentary , N/A , 06 Feb 2017 , N/A , N/A , Robert Blake  Todd Bridges  Robert Downey Jr.  Mel Gibson , N/A
Brangelina - Wie Hollywoods ber�hmteste Liebe zerbrach , movie , Germany , Claudia Mannes , German , N/A , N/A , N/A , N/A , 02 Feb 2017 , N/A , N/A , N/A , N/A
Hoy nos toca , series , Argentina , N/A , Spanish , N/A , N/A , Talk-Show , N/A , 16 Jan 2017 , N/A , N/A , Nicol�s Artusi  Diego Mor�n  Mariana Merlo  Jason Mayne , N/A
Inside Edition , series , USA , N/A , English , Along with Hard Copy (1989) and A Current Affair (1986)  this show was one of the early alternative news shows to be carried nationwide in the US. Primary stories usually focused on sex ... , N/A , Documentary  News , 3.8 , N/A , TV-PG , 6 wins & 1 nomination. , Deborah Norville , https://m.media-amazon.com/images/M/MV5BNDc4ZWMyZGYtMmMzYi00NTZhLThhZjItOTU2YWE5Yjc2ZWY4XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Welcome to the Basement , series , USA , N/A , English , Matt's (Matt Sloan) got a bunch of movies he's never seen before. Craig (Craig Johnson) doesn't know what they are... , N/A , Comedy , 8.8 , 13 Jan 2012 , N/A , N/A , Matt Sloan  Craig Johnson , N/A
Boots on the Ground in Haiti , movie , USA  Haiti , James L. Clark , English , N/A , N/A , Documentary , N/A , 10 Jan 2016 , N/A , N/A , Jean-Bertrand Aristide  Gerard Butler  James L. Clark  Bill Clinton , https://m.media-amazon.com/images/M/MV5BY2Y4MGE4YmQtYjY2MC00OTQ0LWIzMjktOTE0ODhiNDRmMGM4XkEyXkFqcGdeQXVyMjA2MzcwMzU@._V1_SX300.jpg
Eamonn and Ruth: How the Other Half Lives , series , UK , N/A , English , Husband and wife duo Eamonn Holmes and Ruth Langsford shed light on the lives of the super-rich. , N/A , Documentary , N/A , 27 Oct 2015 , N/A , N/A , Eamonn Holmes  Ruth Langsford , N/A
Stretch Marks , series , USA , N/A , English , N/A , N/A , N/A , N/A , 01 Apr 2015 , N/A , N/A , Steven Furtick  Larry Hubatka , https://m.media-amazon.com/images/M/MV5BNGRlMmViOTQtOWQ1Mi00OGNiLTgwNmQtMmE3MDdhZTY3ZjRkXkEyXkFqcGdeQXVyMjcyMzY4Ng@@._V1_SX300.jpg
Charlie Brooker's 2014 Wipe , movie , UK , Andy Devonshire  Lorry Powles , English , Charlie Brooker covers the funny side of politics and the popular topics of 2014. , N/A , Comedy , 8.4 , 30 Dec 2014 , N/A , N/A , Charlie Brooker  Bashar al-Assad  Gilad Atzmon  Mark Austin , https://m.media-amazon.com/images/M/MV5BODFmYTgzYjctNzc0Yi00YzlhLTg4NmEtYmVkMzgyZmEwNzkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM3ODA2NDQ@._V1_SX300.jpg
Mobilize , movie , USA , Kevin Kunze , English , An investigative documentary that explores the potential long-term health effects from cell phone radiation  including cancer and infertility. , N/A , Documentary  History  Mystery , 7.1 , 25 Jul 2014 , N/A , 1 win. , Steve Aoki  Andrea Boland  Richard Branson  Otis Brawley , https://m.media-amazon.com/images/M/MV5BMzQyNDgyNzYwOF5BMl5BanBnXkFtZTgwNTMzNjQ4MzE@._V1_SX300.jpg
The Tonight Show with Jay Leno , series , USA , N/A , English , After Johnny Carson's retirement from the show  Jay Leno stepped in as his permanent replacement. The format of the show has remained largely unchanged  consisting primarily of an opening ... , N/A , Comedy  Music  Talk-Show , 5.2 , 25 May 1992 , TV-14 , Won 4 Primetime Emmys. Another 3 wins & 42 nominations. , Jay Leno  Kevin Eubanks  Edd Hall , https://m.media-amazon.com/images/M/MV5BODdiOTUwMGUtODRjNC00ZmFjLWJiYzQtOWY5ODc1Y2FhMmQ5XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg
Jennifer Aniston - Hollywoods einsame Traumfrau , movie , Germany , N/A , German , N/A , N/A , Documentary , N/A , 24 Oct 2013 , N/A , N/A , Anthony Abeson  Jennifer Aniston  Michael Baroni  Claudelle Deckert , N/A
Troldspejlet , series , Denmark , N/A , Danish  English , Jakob Stegelmann reviews upcoming movies  video and dvd releases  video games  comic books  and role playing games. , N/A , News , 8.9 , 03 Feb 1989 , N/A , N/A , Jakob Stegelmann , https://m.media-amazon.com/images/M/MV5BYjc5YzNlMDYtM2ZmYS00MDg4LTg5N2YtN2I4ZGY1MGZlZTBhXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Taff , series , Germany , N/A , German , N/A , N/A , News , 2.8 , N/A , N/A , 1 nomination. , Daniel Aminati  Annemarie Warnkross  Dominik Schott  Nela Panghy-Lee , https://m.media-amazon.com/images/M/MV5BYWRjZGIyZjUtZTFlZi00OWFmLTgwYjktY2RkMWI3Mjk2M2QwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTgxNDYxOTM@._V1_SX300.jpg
People Magnet TV , movie , Japan , Kyosuke Fujita  Takashi Kasama  Ruriko Matsumoto  Masuko Saori  Masakazu Shino  Sumio Takano  Kohei Yoneda , Japanese  English , N/A , N/A , Documentary , N/A , 27 Jul 2013 , N/A , N/A , Masahisa Kogure , N/A
CBS News Sunday Morning , series , USA , N/A , English , The news show that does personal interest pieces  and has done since 1979. Anything from interviews with actors  political figures  athletes  musicians  costume designers  fashion designers... , N/A , News , 7.7 , N/A , TV-PG , 21 wins & 49 nominations. , Charles Osgood  Jane Pauley , https://m.media-amazon.com/images/M/MV5BNTgxMDk5YzUtMWI4MS00MTVlLTkyZGMtN2IzZjk4ZTc3NjJiXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Chelsea Lately , series , USA , N/A , English , Comedian Chelsea Handler talks about celebrity gossip  pop culture and interviews celebrities while giving her audience something to laugh at. She is accompanied by her round table guests ... , N/A , Comedy  Talk-Show , 6.0 , 01 Jul 2007 , TV-14 , 1 win & 5 nominations. , Chuy Bravo  Chelsea Handler  Mike Rock , https://m.media-amazon.com/images/M/MV5BMDg5OTllOTUtNmY4OS00M2U5LThkZTItZDZmNzY5NjRiNDRlXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
Final Cut: Ladies and Gentlemen , movie , Hungary , Gy�rgy P�lfi , German  Hungarian  French  Cantonese  English  Spanish , A simple yet timeless love story between a man and a woman  told using scenes edited together from hundreds of other films. , N/A , Comedy  Drama  Romance , 8.1 , 01 Oct 2012 , N/A , N/A , Isabelle Adjani  Woody Allen  Agust�n Almod�var  Julie Andrews , https://m.media-amazon.com/images/M/MV5BNjE0YjUxMjMtYjFiYy00YTU0LTgxZmEtODk0NzFiYWYxMmM5XkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_SX300.jpg
1st AACTA Awards , movie , Australia , Simon Francis , English , The story of the inaugural Samsung AACTA Awards began in August 2011 when the Australian Film Institute (AFI) launched the Australian Academy of Cinema and Television Arts (AACTA) and a new... , N/A , N/A , 7.5 , 31 Jan 2012 , N/A , N/A , Andros Achilleos  Alice Addison  Woody Allen  Anne Archer , https://m.media-amazon.com/images/M/MV5BNTYyZTRhNjgtYjI2NC00ZGNmLTk2NzYtYWEwMTEyMjEzNzNkXkEyXkFqcGdeQXVyNzQwNzgwMDk@._V1_SX300.jpg
Late Night with Jimmy Fallon , series , USA , N/A , English , Comedian Jimmy Fallon hosts a late-night talk show. , N/A , Comedy  Music  Talk-Show , 6.9 , 02 Mar 2009 , TV-14 , Won 3 Primetime Emmys. Another 3 wins & 16 nominations. , Jimmy Fallon  The Roots  Steve Higgins , https://m.media-amazon.com/images/M/MV5BYzdjOTU2ZGYtNzU3Zi00ZDNmLThiNjEtNGZkNWM2NTIzYjAzXkEyXkFqcGdeQXVyNzMxMzYyOTI@._V1_SX300.jpg
Basta , series , Belgium , N/A , Dutch  Flemish , Trying to expose some of the contradictions in life  the creators of 'Neveneffecten' target greedy or overly bureaucratic corporations and instances by using their own rules against them. ... , N/A , N/A , 8.6 , 10 Jan 2011 , N/A , N/A , Koen De Poorter  Jelle De Beule  Lieven Scheire  Jonas Geirnaert , https://m.media-amazon.com/images/M/MV5BNTk2MTQ2NDEtMjVlNC00NzhiLWE4MjUtMDI5MmJmYmM2MDcxXkEyXkFqcGdeQXVyMzc4Njk1ODQ@._V1_SX300.jpg
Gilles Jacob: CIitizen Cannes , movie , France , Serge Le P�ron , French , In Cannes  from the top of the stairs of the Palais du Festival  Gilles Jacob has seen the film world come to him for more than 30 years. To the impassioned spectator of the whole world's ... , N/A , Documentary , 5.2 , 17 May 2010 , N/A , N/A , Gilles Jacob  Victoria Abril  Isabelle Adjani  Anouk Aim�e , https://m.media-amazon.com/images/M/MV5BZTNjNmUyNzctMGY0NC00NWQ5LWIxZWYtZTM5NWQ5MzY3NzQzXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Never Sleep Again: The Elm Street Legacy , movie , USA , Daniel Farrands  Andrew Kasch , English , Explore the origins of "dream demon" Freddy Krueger in this award-winning documentary that takes you behind the scenes of the most frightening and imaginative horror franchise in motion picture history! , N/A , Documentary  Horror , 8.7 , 04 May 2010 , Not Rated , 1 win. , Heather Langenkamp  Stacey Alden  Erika Anderson  Marshall Bell , https://m.media-amazon.com/images/M/MV5BMTU2MjEzMTExNV5BMl5BanBnXkFtZTcwMzcwODU0Mw@@._V1_SX300.jpg
Bad Boy Kummer , movie , Switzerland , Mikl�s Gimes , Swiss German  German  English , Tom Kummer is still considered to be the king of faked interviews  and his specialty was Hollywood. He met Sharon Stone  Sean Penn and Bruce Willis for long  sincere talks - which all ... , N/A , Documentary  Biography  History , 6.5 , 05 May 2011 , N/A , N/A , Tom Kummer  Sean Penn  Brad Pitt  Sharon Stone , https://m.media-amazon.com/images/M/MV5BNGExYTc4Y2QtYjg2Yy00ZDc1LTk3NTMtYWU0OTgxMTg3NmQxXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Live from Studio Five , series , UK , N/A , English , A live  early evening magazine show dealing with the latest news  celebrity gossip and everything in between. , N/A , News  Talk-Show , 3.0 , 14 Sep 2009 , N/A , N/A , Kate Walsh  Ian Wright  Polly Whitehouse  Melinda Messenger , https://m.media-amazon.com/images/M/MV5BNmNkZWE3MWEtZmJiNy00ODdjLWIwYWEtNjU0OTNiY2ExYTUxXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
20 to 1 , series , Australia , N/A , English , N/A , N/A , Documentary , 6.0 , 29 Sep 2005 , N/A , 1 nomination. , Bert Newton  Sami Lukis  Richard Wilkins  Scott Cam , https://m.media-amazon.com/images/M/MV5BMzYxMWIyMjYtNzFmNy00MDRlLWJkNDgtMmVjYjQ4OTA0OGYxXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_SX300.jpg
Smash His Camera , movie , USA , Leon Gast , English , A film centering on the life and work of Ron Galella that examines the nature and effect of paparazzi. , 68 , Documentary , 7.0 , 01 Jan 2010 , PG-13 , 1 win & 3 nominations. , Floyd Abrams  Gilbert M. 'Broncho Billy' Anderson  Joseph Basile  Harry Benson , https://m.media-amazon.com/images/M/MV5BMjAxNTM1OTE0Nl5BMl5BanBnXkFtZTcwOTQyNTU2Mw@@._V1_SX300.jpg
The Tonight Show with Conan O'Brien , series , USA , N/A , English , Opening monologues  sketches  celebrity interviews  and musical performances are commonly featured. , N/A , Comedy  Music  Talk-Show , 8.0 , 01 Jun 2009 , TV-14 , Nominated for 4 Primetime Emmys. Another 1 win & 4 nominations. , Conan O'Brien  Andy Richter  Jerry Vivino  Jimmy Vivino , https://m.media-amazon.com/images/M/MV5BYjk5ZWQzZmQtYmU0Zi00YWZiLTlhNjYtOTZjNWFhMWI5YTg4XkEyXkFqcGdeQXVyMTI2OTM0NzQ@._V1_SX300.jpg
WWE Raw , series , USA , N/A , English , The superstars of World Wrestling Entertainment's "RAW" brand collide each and every week on WWE Monday Night. , N/A , Action  Sport , 7.8 , 11 Jan 1993 , TV-PG , 7 wins. , Jerry Lawler  Michael Coulthard  Paul Levesque  Mike Chioda , https://m.media-amazon.com/images/M/MV5BNjU2ZjBiZjgtMmNjZC00ZmYxLTg1MTgtNDYyMjViODI4YTVkXkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_SX300.jpg
Secrets of Body Language , movie , UK , James Millar , English , N/A , N/A , Documentary , 6.9 , 01 Oct 2008 , N/A , N/A , David Jeremiah  Yasser Arafat  Ehud Barak  Tony Blair , https://m.media-amazon.com/images/M/MV5BZGJkMTUyYTctNGQwNS00MWJiLTgyYWItMTNjZDI3NTNiY2ZhXkEyXkFqcGdeQXVyNDkwMzY5NjQ@._V1_SX300.jpg
Premio Donostia a Antonio Banderas , movie , Spain , Manuel Palacios , Spanish , Premio Donostia translates to The Donostia Award. It is an honorific award given every year to either one  two or several actors and occasionally to directors in the San Sebasti�n ... , N/A , N/A , 5.3 , 19 Sep 2008 , N/A , N/A , Victoria Abril  Agust�n Almod�var  Pedro Almod�var  Alberto Amarilla , N/A
Corazn  corazn , series , Spain , N/A , Spanish , N/A , N/A , N/A , 5.8 , 04 Jul 1993 , N/A , 1 win & 1 nomination. , Cristina Garc�a Ramos , N/A
The O'Reilly Factor , series , USA , N/A , English , Fox News Channel news and talk show. , N/A , News  Talk-Show , 3.5 , 07 Oct 1996 , N/A , 2 wins & 1 nomination. , Bill O'Reilly , https://m.media-amazon.com/images/M/MV5BMTIwMDY2MzEtZmMyMS00OTNiLTg0NmItZDBlNWYxYWU2ZjA4XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Hillary! Uncensored: Banned by the Media , movie , USA , Hank Capra , English , N/A , N/A , Documentary  Crime , 6.2 , 14 Feb 2008 , Not Rated , N/A , Muhammad Ali  Jennifer Aniston  Paul Anka  Dick Armey , N/A
Oscar  que empiece el espectculo , movie , Spain , David Ulloa , Spanish , N/A , N/A , Documentary , 7.2 , 05 Feb 2008 , N/A , N/A , Pedro Almod�var  Javier Bardem  Adrien Brody  Michael Caine , N/A
